Date,Confirmed,Deceased,Recovered,State_Name
18-Mar-20,0,0,0,Andaman and Nicobar Islands
18-Mar-20,0,0,0,Andhra Pradesh
18-Mar-20,0,0,0,Arunachal Pradesh
18-Mar-20,0,0,0,Assam
18-Mar-20,0,0,0,Bihar
18-Mar-20,0,0,0,Chandigarh
18-Mar-20,0,0,0,Chhattisgarh
18-Mar-20,0,0,0,Daman and Diu
18-Mar-20,2,0,0,Delhi
18-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
18-Mar-20,0,0,0,Goa
18-Mar-20,0,0,0,Gujarat
18-Mar-20,0,0,0,Himachal Pradesh
18-Mar-20,1,0,0,Haryana
18-Mar-20,0,0,0,Jharkhand
18-Mar-20,1,0,0,Jammu and Kashmir
18-Mar-20,5,0,0,Karnataka
18-Mar-20,0,0,0,Kerala
18-Mar-20,8,0,0,Ladakh
18-Mar-20,0,0,0,Lakshadweep
18-Mar-20,3,0,0,Maharashtra
18-Mar-20,0,0,0,Meghalaya
18-Mar-20,0,0,0,Manipur
18-Mar-20,0,0,0,Madhya Pradesh
18-Mar-20,0,0,0,Mizoram
18-Mar-20,0,0,0,Nagaland
18-Mar-20,1,0,0,Odisha
18-Mar-20,1,0,0,Punjab
18-Mar-20,0,0,0,Puducherry
18-Mar-20,3,0,0,Rajasthan
18-Mar-20,0,0,0,Sikkim
18-Mar-20,8,0,0,Telangana
18-Mar-20,1,0,0,Tamil Nadu
18-Mar-20,0,0,0,Tripura
18-Mar-20,37,0,0,Total
18-Mar-20,0,0,0,State Unassigned
18-Mar-20,2,0,0,Uttar Pradesh
18-Mar-20,1,0,0,Uttarakhand
18-Mar-20,0,0,0,West Bengal
19-Mar-20,0,0,0,Andaman and Nicobar Islands
19-Mar-20,2,0,0,Andhra Pradesh
19-Mar-20,0,0,0,Arunachal Pradesh
19-Mar-20,0,0,0,Assam
19-Mar-20,0,0,0,Bihar
19-Mar-20,1,0,0,Chandigarh
19-Mar-20,1,0,0,Chhattisgarh
19-Mar-20,0,0,0,Daman and Diu
19-Mar-20,4,0,1,Delhi
19-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
19-Mar-20,0,0,0,Goa
19-Mar-20,2,0,0,Gujarat
19-Mar-20,0,0,0,Himachal Pradesh
19-Mar-20,1,0,0,Haryana
19-Mar-20,0,0,0,Jharkhand
19-Mar-20,0,0,0,Jammu and Kashmir
19-Mar-20,1,0,0,Karnataka
19-Mar-20,1,0,0,Kerala
19-Mar-20,0,0,0,Ladakh
19-Mar-20,0,0,0,Lakshadweep
19-Mar-20,4,0,0,Maharashtra
19-Mar-20,0,0,0,Meghalaya
19-Mar-20,0,0,0,Manipur
19-Mar-20,0,0,0,Madhya Pradesh
19-Mar-20,0,0,0,Mizoram
19-Mar-20,0,0,0,Nagaland
19-Mar-20,0,0,0,Odisha
19-Mar-20,0,1,0,Punjab
19-Mar-20,0,0,0,Puducherry
19-Mar-20,2,0,0,Rajasthan
19-Mar-20,0,0,0,Sikkim
19-Mar-20,3,0,0,Telangana
19-Mar-20,1,0,0,Tamil Nadu
19-Mar-20,0,0,0,Tripura
19-Mar-20,27,1,5,Total
19-Mar-20,0,0,0,State Unassigned
19-Mar-20,3,0,4,Uttar Pradesh
19-Mar-20,1,0,0,Uttarakhand
19-Mar-20,0,0,0,West Bengal
20-Mar-20,0,0,0,Andaman and Nicobar Islands
20-Mar-20,0,0,0,Andhra Pradesh
20-Mar-20,0,0,0,Arunachal Pradesh
20-Mar-20,0,0,0,Assam
20-Mar-20,0,0,0,Bihar
20-Mar-20,4,0,0,Chandigarh
20-Mar-20,0,0,0,Chhattisgarh
20-Mar-20,0,0,0,Daman and Diu
20-Mar-20,6,0,2,Delhi
20-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
20-Mar-20,0,0,0,Goa
20-Mar-20,5,0,0,Gujarat
20-Mar-20,2,0,0,Himachal Pradesh
20-Mar-20,2,0,0,Haryana
20-Mar-20,0,0,0,Jharkhand
20-Mar-20,0,0,0,Jammu and Kashmir
20-Mar-20,0,0,1,Karnataka
20-Mar-20,12,0,0,Kerala
20-Mar-20,2,0,0,Ladakh
20-Mar-20,0,0,0,Lakshadweep
20-Mar-20,4,0,0,Maharashtra
20-Mar-20,0,0,0,Meghalaya
20-Mar-20,0,0,0,Manipur
20-Mar-20,4,0,0,Madhya Pradesh
20-Mar-20,0,0,0,Mizoram
20-Mar-20,0,0,0,Nagaland
20-Mar-20,0,0,0,Odisha
20-Mar-20,1,0,0,Punjab
20-Mar-20,0,0,0,Puducherry
20-Mar-20,8,0,0,Rajasthan
20-Mar-20,0,0,0,Sikkim
20-Mar-20,3,0,0,Telangana
20-Mar-20,0,0,0,Tamil Nadu
20-Mar-20,0,0,0,Tripura
20-Mar-20,58,0,3,Total
20-Mar-20,0,0,0,State Unassigned
20-Mar-20,4,0,0,Uttar Pradesh
20-Mar-20,0,0,0,Uttarakhand
20-Mar-20,1,0,0,West Bengal
21-Mar-20,0,0,0,Andaman and Nicobar Islands
21-Mar-20,2,0,0,Andhra Pradesh
21-Mar-20,0,0,0,Arunachal Pradesh
21-Mar-20,0,0,0,Assam
21-Mar-20,0,0,0,Bihar
21-Mar-20,0,0,0,Chandigarh
21-Mar-20,0,0,0,Chhattisgarh
21-Mar-20,0,0,0,Daman and Diu
21-Mar-20,7,0,0,Delhi
21-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
21-Mar-20,0,0,0,Goa
21-Mar-20,7,0,0,Gujarat
21-Mar-20,0,0,0,Himachal Pradesh
21-Mar-20,2,0,0,Haryana
21-Mar-20,0,0,0,Jharkhand
21-Mar-20,0,0,0,Jammu and Kashmir
21-Mar-20,5,0,0,Karnataka
21-Mar-20,12,0,0,Kerala
21-Mar-20,3,0,0,Ladakh
21-Mar-20,0,0,0,Lakshadweep
21-Mar-20,12,0,0,Maharashtra
21-Mar-20,0,0,0,Meghalaya
21-Mar-20,0,0,0,Manipur
21-Mar-20,0,0,0,Madhya Pradesh
21-Mar-20,0,0,0,Mizoram
21-Mar-20,0,0,0,Nagaland
21-Mar-20,0,0,0,Odisha
21-Mar-20,10,0,0,Punjab
21-Mar-20,0,0,0,Puducherry
21-Mar-20,7,0,0,Rajasthan
21-Mar-20,0,0,0,Sikkim
21-Mar-20,2,0,0,Telangana
21-Mar-20,3,0,0,Tamil Nadu
21-Mar-20,0,0,0,Tripura
21-Mar-20,78,0,0,Total
21-Mar-20,0,0,0,State Unassigned
21-Mar-20,4,0,0,Uttar Pradesh
21-Mar-20,0,0,0,Uttarakhand
21-Mar-20,2,0,0,West Bengal
22-Mar-20,0,0,0,Andaman and Nicobar Islands
22-Mar-20,1,0,0,Andhra Pradesh
22-Mar-20,0,0,0,Arunachal Pradesh
22-Mar-20,0,0,0,Assam
22-Mar-20,2,1,0,Bihar
22-Mar-20,1,0,0,Chandigarh
22-Mar-20,0,0,0,Chhattisgarh
22-Mar-20,0,0,0,Daman and Diu
22-Mar-20,0,0,0,Delhi
22-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
22-Mar-20,0,0,0,Goa
22-Mar-20,4,1,0,Gujarat
22-Mar-20,0,0,0,Himachal Pradesh
22-Mar-20,0,0,0,Haryana
22-Mar-20,0,0,0,Jharkhand
22-Mar-20,0,0,0,Jammu and Kashmir
22-Mar-20,6,0,0,Karnataka
22-Mar-20,15,0,0,Kerala
22-Mar-20,0,0,0,Ladakh
22-Mar-20,0,0,0,Lakshadweep
22-Mar-20,10,1,0,Maharashtra
22-Mar-20,0,0,0,Meghalaya
22-Mar-20,0,0,0,Manipur
22-Mar-20,2,0,0,Madhya Pradesh
22-Mar-20,0,0,0,Mizoram
22-Mar-20,0,0,0,Nagaland
22-Mar-20,0,0,0,Odisha
22-Mar-20,8,0,0,Punjab
22-Mar-20,0,0,0,Puducherry
22-Mar-20,4,0,0,Rajasthan
22-Mar-20,0,0,0,Sikkim
22-Mar-20,6,0,0,Telangana
22-Mar-20,3,0,0,Tamil Nadu
22-Mar-20,0,0,0,Tripura
22-Mar-20,67,3,0,Total
22-Mar-20,0,0,0,State Unassigned
22-Mar-20,2,0,0,Uttar Pradesh
22-Mar-20,0,0,0,Uttarakhand
22-Mar-20,3,0,0,West Bengal
23-Mar-20,0,0,0,Andaman and Nicobar Islands
23-Mar-20,1,0,0,Andhra Pradesh
23-Mar-20,0,0,0,Arunachal Pradesh
23-Mar-20,0,0,0,Assam
23-Mar-20,1,0,0,Bihar
23-Mar-20,1,0,0,Chandigarh
23-Mar-20,0,0,0,Chhattisgarh
23-Mar-20,0,0,0,Daman and Diu
23-Mar-20,3,0,0,Delhi
23-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
23-Mar-20,0,0,0,Goa
23-Mar-20,12,0,0,Gujarat
23-Mar-20,1,1,0,Himachal Pradesh
23-Mar-20,7,0,11,Haryana
23-Mar-20,0,0,0,Jharkhand
23-Mar-20,0,0,0,Jammu and Kashmir
23-Mar-20,7,0,1,Karnataka
23-Mar-20,28,0,0,Kerala
23-Mar-20,0,0,0,Ladakh
23-Mar-20,0,0,0,Lakshadweep
23-Mar-20,23,0,0,Maharashtra
23-Mar-20,0,0,0,Meghalaya
23-Mar-20,0,0,0,Manipur
23-Mar-20,0,0,0,Madhya Pradesh
23-Mar-20,0,0,0,Mizoram
23-Mar-20,0,0,0,Nagaland
23-Mar-20,0,0,0,Odisha
23-Mar-20,2,0,0,Punjab
23-Mar-20,0,0,0,Puducherry
23-Mar-20,4,0,0,Rajasthan
23-Mar-20,0,0,0,Sikkim
23-Mar-20,6,0,0,Telangana
23-Mar-20,3,0,0,Tamil Nadu
23-Mar-20,0,0,0,Tripura
23-Mar-20,102,2,12,Total
23-Mar-20,0,0,0,State Unassigned
23-Mar-20,2,0,0,Uttar Pradesh
23-Mar-20,1,0,0,Uttarakhand
23-Mar-20,0,1,0,West Bengal
24-Mar-20,0,0,0,Andaman and Nicobar Islands
24-Mar-20,1,0,0,Andhra Pradesh
24-Mar-20,0,0,0,Arunachal Pradesh
24-Mar-20,0,0,0,Assam
24-Mar-20,0,0,0,Bihar
24-Mar-20,0,0,0,Chandigarh
24-Mar-20,0,0,0,Chhattisgarh
24-Mar-20,0,0,0,Daman and Diu
24-Mar-20,0,0,1,Delhi
24-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
24-Mar-20,0,0,0,Goa
24-Mar-20,4,0,0,Gujarat
24-Mar-20,0,0,0,Himachal Pradesh
24-Mar-20,2,0,0,Haryana
24-Mar-20,0,0,0,Jharkhand
24-Mar-20,2,0,0,Jammu and Kashmir
24-Mar-20,8,0,1,Karnataka
24-Mar-20,14,0,1,Kerala
24-Mar-20,0,0,0,Ladakh
24-Mar-20,0,0,0,Lakshadweep
24-Mar-20,10,0,0,Maharashtra
24-Mar-20,0,0,0,Meghalaya
24-Mar-20,1,0,0,Manipur
24-Mar-20,1,0,0,Madhya Pradesh
24-Mar-20,0,0,0,Mizoram
24-Mar-20,0,0,0,Nagaland
24-Mar-20,0,0,0,Odisha
24-Mar-20,6,0,0,Punjab
24-Mar-20,0,0,0,Puducherry
24-Mar-20,0,0,0,Rajasthan
24-Mar-20,0,0,0,Sikkim
24-Mar-20,4,0,0,Telangana
24-Mar-20,6,1,0,Tamil Nadu
24-Mar-20,0,0,0,Tripura
24-Mar-20,64,1,5,Total
24-Mar-20,0,0,0,State Unassigned
24-Mar-20,3,0,2,Uttar Pradesh
24-Mar-20,0,0,0,Uttarakhand
24-Mar-20,2,0,0,West Bengal
25-Mar-20,0,0,0,Andaman and Nicobar Islands
25-Mar-20,2,0,1,Andhra Pradesh
25-Mar-20,0,0,0,Arunachal Pradesh
25-Mar-20,0,0,0,Assam
25-Mar-20,1,0,0,Bihar
25-Mar-20,0,0,0,Chandigarh
25-Mar-20,2,0,0,Chhattisgarh
25-Mar-20,0,0,0,Daman and Diu
25-Mar-20,5,0,0,Delhi
25-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
25-Mar-20,3,0,0,Goa
25-Mar-20,4,0,0,Gujarat
25-Mar-20,0,0,0,Himachal Pradesh
25-Mar-20,1,0,0,Haryana
25-Mar-20,0,0,0,Jharkhand
25-Mar-20,5,0,1,Jammu and Kashmir
25-Mar-20,10,0,0,Karnataka
25-Mar-20,9,0,0,Kerala
25-Mar-20,0,0,0,Ladakh
25-Mar-20,0,0,0,Lakshadweep
25-Mar-20,15,0,1,Maharashtra
25-Mar-20,0,0,0,Meghalaya
25-Mar-20,0,0,0,Manipur
25-Mar-20,8,1,0,Madhya Pradesh
25-Mar-20,1,0,0,Mizoram
25-Mar-20,0,0,0,Nagaland
25-Mar-20,0,0,0,Odisha
25-Mar-20,2,0,0,Punjab
25-Mar-20,0,0,0,Puducherry
25-Mar-20,6,0,0,Rajasthan
25-Mar-20,0,0,0,Sikkim
25-Mar-20,4,0,0,Telangana
25-Mar-20,8,0,0,Tamil Nadu
25-Mar-20,0,0,0,Tripura
25-Mar-20,90,1,3,Total
25-Mar-20,0,0,0,State Unassigned
25-Mar-20,3,0,0,Uttar Pradesh
25-Mar-20,1,0,0,Uttarakhand
25-Mar-20,0,0,0,West Bengal
26-Mar-20,1,0,0,Andaman and Nicobar Islands
26-Mar-20,1,0,0,Andhra Pradesh
26-Mar-20,0,0,0,Arunachal Pradesh
26-Mar-20,0,0,0,Assam
26-Mar-20,3,0,0,Bihar
26-Mar-20,0,0,0,Chandigarh
26-Mar-20,3,0,0,Chhattisgarh
26-Mar-20,0,0,0,Daman and Diu
26-Mar-20,1,0,0,Delhi
26-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
26-Mar-20,0,0,0,Goa
26-Mar-20,5,2,0,Gujarat
26-Mar-20,0,0,0,Himachal Pradesh
26-Mar-20,1,0,0,Haryana
26-Mar-20,0,0,0,Jharkhand
26-Mar-20,3,1,0,Jammu and Kashmir
26-Mar-20,4,1,0,Karnataka
26-Mar-20,19,0,7,Kerala
26-Mar-20,0,0,0,Ladakh
26-Mar-20,0,0,0,Lakshadweep
26-Mar-20,3,1,0,Maharashtra
26-Mar-20,0,0,0,Meghalaya
26-Mar-20,0,0,0,Manipur
26-Mar-20,5,0,0,Madhya Pradesh
26-Mar-20,0,0,0,Mizoram
26-Mar-20,0,0,0,Nagaland
26-Mar-20,1,0,0,Odisha
26-Mar-20,2,0,0,Punjab
26-Mar-20,0,0,0,Puducherry
26-Mar-20,2,0,0,Rajasthan
26-Mar-20,0,0,0,Sikkim
26-Mar-20,3,0,0,Telangana
26-Mar-20,3,0,0,Tamil Nadu
26-Mar-20,0,0,0,Tripura
26-Mar-20,65,5,7,Total
26-Mar-20,0,0,0,State Unassigned
26-Mar-20,4,0,0,Uttar Pradesh
26-Mar-20,0,0,0,Uttarakhand
26-Mar-20,1,0,0,West Bengal
27-Mar-20,5,0,0,Andaman and Nicobar Islands
27-Mar-20,2,0,0,Andhra Pradesh
27-Mar-20,0,0,0,Arunachal Pradesh
27-Mar-20,0,0,0,Assam
27-Mar-20,2,0,0,Bihar
27-Mar-20,1,0,0,Chandigarh
27-Mar-20,0,0,0,Chhattisgarh
27-Mar-20,0,0,0,Daman and Diu
27-Mar-20,4,0,0,Delhi
27-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
27-Mar-20,0,0,0,Goa
27-Mar-20,4,0,0,Gujarat
27-Mar-20,0,0,1,Himachal Pradesh
27-Mar-20,1,0,0,Haryana
27-Mar-20,0,0,0,Jharkhand
27-Mar-20,6,0,0,Jammu and Kashmir
27-Mar-20,9,1,2,Karnataka
27-Mar-20,39,0,0,Kerala
27-Mar-20,0,0,3,Ladakh
27-Mar-20,0,0,0,Lakshadweep
27-Mar-20,31,1,18,Maharashtra
27-Mar-20,0,0,0,Meghalaya
27-Mar-20,0,0,0,Manipur
27-Mar-20,9,1,0,Madhya Pradesh
27-Mar-20,0,0,0,Mizoram
27-Mar-20,0,0,0,Nagaland
27-Mar-20,0,0,0,Odisha
27-Mar-20,5,0,1,Punjab
27-Mar-20,0,0,0,Puducherry
27-Mar-20,10,0,0,Rajasthan
27-Mar-20,0,0,0,Sikkim
27-Mar-20,15,0,0,Telangana
27-Mar-20,9,0,1,Tamil Nadu
27-Mar-20,0,0,0,Tripura
27-Mar-20,164,3,26,Total
27-Mar-20,0,0,0,State Unassigned
27-Mar-20,7,0,0,Uttar Pradesh
27-Mar-20,0,0,0,Uttarakhand
27-Mar-20,5,0,0,West Bengal
28-Mar-20,3,0,0,Andaman and Nicobar Islands
28-Mar-20,6,0,0,Andhra Pradesh
28-Mar-20,0,0,0,Arunachal Pradesh
28-Mar-20,0,0,0,Assam
28-Mar-20,2,0,0,Bihar
28-Mar-20,0,0,0,Chandigarh
28-Mar-20,1,0,0,Chhattisgarh
28-Mar-20,0,0,0,Daman and Diu
28-Mar-20,9,0,0,Delhi
28-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
28-Mar-20,0,0,0,Goa
28-Mar-20,8,1,0,Gujarat
28-Mar-20,0,0,1,Himachal Pradesh
28-Mar-20,2,0,0,Haryana
28-Mar-20,0,0,0,Jharkhand
28-Mar-20,13,0,0,Jammu and Kashmir
28-Mar-20,17,0,0,Karnataka
28-Mar-20,6,1,1,Kerala
28-Mar-20,0,0,0,Ladakh
28-Mar-20,0,0,0,Lakshadweep
28-Mar-20,30,2,6,Maharashtra
28-Mar-20,0,0,0,Meghalaya
28-Mar-20,0,0,0,Manipur
28-Mar-20,10,0,0,Madhya Pradesh
28-Mar-20,0,0,0,Mizoram
28-Mar-20,0,0,0,Nagaland
28-Mar-20,0,0,0,Odisha
28-Mar-20,0,0,0,Punjab
28-Mar-20,0,0,0,Puducherry
28-Mar-20,4,0,0,Rajasthan
28-Mar-20,0,0,0,Sikkim
28-Mar-20,8,1,0,Telangana
28-Mar-20,4,0,0,Tamil Nadu
28-Mar-20,0,0,0,Tripura
28-Mar-20,143,5,9,Total
28-Mar-20,0,0,0,State Unassigned
28-Mar-20,16,0,0,Uttar Pradesh
28-Mar-20,1,0,1,Uttarakhand
28-Mar-20,3,0,0,West Bengal
29-Mar-20,0,0,0,Andaman and Nicobar Islands
29-Mar-20,2,0,0,Andhra Pradesh
29-Mar-20,0,0,0,Arunachal Pradesh
29-Mar-20,0,0,0,Assam
29-Mar-20,4,0,0,Bihar
29-Mar-20,0,0,0,Chandigarh
29-Mar-20,0,0,0,Chhattisgarh
29-Mar-20,0,0,0,Daman and Diu
29-Mar-20,23,1,0,Delhi
29-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
29-Mar-20,2,0,0,Goa
29-Mar-20,8,1,1,Gujarat
29-Mar-20,0,0,0,Himachal Pradesh
29-Mar-20,0,0,0,Haryana
29-Mar-20,0,0,0,Jharkhand
29-Mar-20,5,0,0,Jammu and Kashmir
29-Mar-20,2,0,0,Karnataka
29-Mar-20,20,0,4,Kerala
29-Mar-20,0,0,0,Ladakh
29-Mar-20,0,0,0,Lakshadweep
29-Mar-20,17,1,0,Maharashtra
29-Mar-20,0,0,0,Meghalaya
29-Mar-20,0,0,0,Manipur
29-Mar-20,0,0,0,Madhya Pradesh
29-Mar-20,0,0,0,Mizoram
29-Mar-20,0,0,0,Nagaland
29-Mar-20,0,0,0,Odisha
29-Mar-20,0,0,0,Punjab
29-Mar-20,0,0,0,Puducherry
29-Mar-20,5,0,0,Rajasthan
29-Mar-20,0,0,0,Sikkim
29-Mar-20,3,0,0,Telangana
29-Mar-20,8,0,0,Tamil Nadu
29-Mar-20,0,0,0,Tripura
29-Mar-20,110,3,5,Total
29-Mar-20,0,0,0,State Unassigned
29-Mar-20,7,0,0,Uttar Pradesh
29-Mar-20,1,0,0,Uttarakhand
29-Mar-20,3,0,0,West Bengal
30-Mar-20,1,0,0,Andaman and Nicobar Islands
30-Mar-20,2,0,0,Andhra Pradesh
30-Mar-20,0,0,0,Arunachal Pradesh
30-Mar-20,0,0,0,Assam
30-Mar-20,0,0,0,Bihar
30-Mar-20,5,0,0,Chandigarh
30-Mar-20,1,0,0,Chhattisgarh
30-Mar-20,0,0,0,Daman and Diu
30-Mar-20,25,0,0,Delhi
30-Mar-20,0,0,0,Dadra and Nagar Haveli and Daman and Diu
30-Mar-20,0,0,0,Goa
30-Mar-20,7,1,2,Gujarat
30-Mar-20,0,0,0,Himachal Pradesh
30-Mar-20,1,0,6,Haryana
30-Mar-20,0,0,0,Jharkhand
30-Mar-20,11,0,0,Jammu and Kashmir
30-Mar-20,5,0,1,Karnataka
30-Mar-20,32,0,4,Kerala
30-Mar-20,0,0,0,Ladakh
30-Mar-20,0,0,0,Lakshadweep
30-Mar-20,17,2,14,Maharashtra
30-Mar-20,0,0,0,Meghalaya
30-Mar-20,0,0,0,Manipur
30-Mar-20,8,2,0,Madhya Pradesh
30-Mar-20,0,0,0,Mizoram
30-Mar-20,0,0,0,Nagaland
30-Mar-20,0,0,0,Odisha
30-Mar-20,3,2,0,Punjab
30-Mar-20,0,0,0,Puducherry
